"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Flag","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-71.39","46.79","QUEBEC INTL A","7016293","2017-11-01 00:00","2017","11","01","00:00","","-0.2","","-4.3","","73","","","","24","","11","","24.1","","101.09","","","","-4","","NA"
"-71.39","46.79","QUEBEC INTL A","7016293","2017-11-01 01:00","2017","11","01","01:00","","-0.6","","-4.3","","76","","","","25","","14","","24.1","","101.19","","","","-5","","Mainly Clear"
"-71.39","46.79","QUEBEC INTL A","7016293","2017-11-01 02:00","2017","11","01","02:00","","-0.8","","-4.3","","77","","","","25","","13","","24.1","","101.30","","","","-5","","NA"
"-71.39","46.79","QUEBEC INTL A","7016293","2017-11-01 03:00","2017","11","01","03:00","","-0.9","","-4.4","","77","","","","26","","14","","24.1","","101.39","","","","-5","","NA"
"-71.39","46.79","QUEBEC INTL A","7016293","2017-11-01 04:00","2017","11","01","04:00","","-1.4","","-4.0","","83","","","","27","","7","","24.1","","101.45","","","","-4","","Clear"
"-71.39","46.79","QUEBEC INTL A","7016293","2017-11-01 05:00","2017","11","01","05:00","","-1.6","","-4.7","","80","","","","22","","7","","24.1","","101.51","","","","-4","","NA"
"-71.39","46.79","QUEBEC INTL A","7016293","2017-11-01 06:00","2017","11","01","06:00","","-0.9","","-4.5","","77","","","","","","0","","48.3","","101.56","","","","","","NA"
"-71.39","46.79","QUEBEC INTL A","7016293","2017-11-01 07:00","2017","11","01","07:00","","-0.3","","-4.7","","72","","","","21","","9","","48.3","","101.68","","","","-3","","Mostly Cloudy"
"-71.39","46.79","QUEBEC INTL A","7016293","2017-11-01 08:00","2017","11","01","08:00","","1.3","","-3.2","","72","","","","22","","6","","48.3","","101.78","","","","","","NA"
"-71.39","46.79","QUEBEC INTL A","7016293","2017-11-01 09:00","2017","11","01","09:00","","2.9","","-2.7","","66","","","","22","","10","","48.3","","101.87","","","","","","NA"
"-71.39","46.79","QUEBEC INTL A","7016293","2017-11-01 10:00","2017","11","01","10:00","","4.1","","-3.3","","58","","","","22","","11","","48.3","","101.93","","","","","","Mostly Cloudy"
"-71.39","46.79","QUEBEC INTL A","7016293","2017-11-01 11:00","2017","11","01","11:00","","5.2","","-1.8","","60","","","","20","","8","","48.3","","101.95","","","","","","NA"
