"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Flag","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-71.39","46.79","QUEBEC INTL A","7016293","2017-06-01 00:00","2017","06","01","00:00","","12.8","","11.7","","93","","","","2","","5","","24.1","","100.08","","","","","","NA"
"-71.39","46.79","QUEBEC INTL A","7016293","2017-06-01 01:00","2017","06","01","01:00","","11.9","","11.3","","96","","","","1","","7","","24.1","","100.04","","","","","","Mostly Cloudy"
"-71.39","46.79","QUEBEC INTL A","7016293","2017-06-01 02:00","2017","06","01","02:00","","10.6","","10.2","","97","","","","","","0","","24.1","","100.02","","","","","","NA"
"-71.39","46.79","QUEBEC INTL A","7016293","2017-06-01 03:00","2017","06","01","03:00","","11.1","","10.5","","96","","","","1","","5","","24.1","","99.98","","","","","","NA"
"-71.39","46.79","QUEBEC INTL A","7016293","2017-06-01 04:00","2017","06","01","04:00","","11.1","","10.0","","93","","","","","","0","","32.2","","99.97","","","","","","Mostly Cloudy"
"-71.39","46.79","QUEBEC INTL A","7016293","2017-06-01 05:00","2017","06","01","05:00","","11.3","","10.5","","95","","","","2","","5","","48.3","","99.98","","","","","","NA"
"-71.39","46.79","QUEBEC INTL A","7016293","2017-06-01 06:00","2017","06","01","06:00","","11.9","","11.1","","95","","","","7","","5","","48.3","","99.97","","","","","","Rain Showers"
"-71.39","46.79","QUEBEC INTL A","7016293","2017-06-01 07:00","2017","06","01","07:00","","12.1","","11.3","","95","","","","","","0","","6.4","","100.01","","","","","","Rain Showers"
"-71.39","46.79","QUEBEC INTL A","7016293","2017-06-01 08:00","2017","06","01","08:00","","13.2","","12.3","","94","","","","20","","7","","8.1","","100.01","","","","","","Rain Showers,Fog"
"-71.39","46.79","QUEBEC INTL A","7016293","2017-06-01 09:00","2017","06","01","09:00","","13.4","","12.4","","94","","","","20","","11","","8.1","","99.99","","","","","","Rain Showers,Fog"
"-71.39","46.79","QUEBEC INTL A","7016293","2017-06-01 10:00","2017","06","01","10:00","","14.6","","12.8","","88","","","","19","","16","","24.1","","99.95","","","","","","Mostly Cloudy"
"-71.39","46.79","QUEBEC INTL A","7016293","2017-06-01 11:00","2017","06","01","11:00","","14.3","","11.8","","85","","","","23","","16","","16.1","","99.90","","","","","","NA"
"-71.39","46.79","QUEBEC INTL A","7016293","2017-06-01 12:00","2017","06","01","12:00","","15.3","","10.2","","71","","","","23","","28","","32.2","","99.87","","","","","","NA"
