"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Flag","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-71.39","46.79","QUEBEC INTL A","7016293","2019-08-01 00:00","2019","08","01","00:00","","19.5","","11.2","","58","","","","4","","8","","24.1","","100.69","","","","","","NA"
"-71.39","46.79","QUEBEC INTL A","7016293","2019-08-01 01:00","2019","08","01","01:00","","19.2","","11.3","","60","","","","1","","8","","24.1","","100.75","","","","","","Mainly Clear"
"-71.39","46.79","QUEBEC INTL A","7016293","2019-08-01 02:00","2019","08","01","02:00","","17.5","","10.8","","64","","","","35","","8","","24.1","","100.77","","","","","","NA"
"-71.39","46.79","QUEBEC INTL A","7016293","2019-08-01 03:00","2019","08","01","03:00","","16.7","","10.1","","65","","","","33","","7","","24.1","","100.81","","","","","","NA"
"-71.39","46.79","QUEBEC INTL A","7016293","2019-08-01 04:00","2019","08","01","04:00","","15.9","","9.6","","66","","","","36","","5","","48.3","","100.87","","","","","","Mainly Clear"
"-71.39","46.79","QUEBEC INTL A","7016293","2019-08-01 05:00","2019","08","01","05:00","","14.8","","9.6","","71","","","","31","","7","","40.2","","100.94","","","","","","NA"
"-71.39","46.79","QUEBEC INTL A","7016293","2019-08-01 06:00","2019","08","01","06:00","","15.8","","11.0","","73","","","","32","","5","","48.3","","100.98","","","","","","NA"
"-71.39","46.79","QUEBEC INTL A","7016293","2019-08-01 07:00","2019","08","01","07:00","","18.5","","11.1","","62","","","","34","","5","","48.3","","101.02","","","","","","Mainly Clear"
"-71.39","46.79","QUEBEC INTL A","7016293","2019-08-01 08:00","2019","08","01","08:00","","20.7","","11.2","","54","","","","30","","6","","48.3","","101.06","","","","","","NA"
"-71.39","46.79","QUEBEC INTL A","7016293","2019-08-01 09:00","2019","08","01","09:00","","22.4","","9.4","","43","","","","30","","13","","48.3","","101.05","","","","","","NA"
"-71.39","46.79","QUEBEC INTL A","7016293","2019-08-01 10:00","2019","08","01","10:00","","23.4","","9.4","","41","","","","35","","5","","48.3","","101.04","","","","","","Mainly Clear"
"-71.39","46.79","QUEBEC INTL A","7016293","2019-08-01 11:00","2019","08","01","11:00","","24.3","","9.2","","38","","","","26","","14","","48.3","","100.98","","25","","","","NA"
"-71.39","46.79","QUEBEC INTL A","7016293","2019-08-01 12:00","2019","08","01","12:00","","25.1","","9.1","","36","","","","24","","8","","48.3","","100.97","","26","","","","NA"
"-71.39","46.79","QUEBEC INTL A","7016293","2019-08-01 13:00","2019","08","01","13:00","","24.4","","9.2","","38","","","","31","","12","","48.3","","100.96","","25","","","","Mostly Cloudy"
"-71.39","46.79","QUEBEC INTL A","7016293","2019-08-01 14:00","2019","08","01","14:00","","26.6","","7.8","","30","","","","27","","16","","48.3","","100.92","","27","","","","NA"
"-71.39","46.79","QUEBEC INTL A","7016293","2019-08-01 15:00","2019","08","01","15:00","","26.0","","9.4","","34","","","","28","","12","","48.3","","100.87","","27","","","","NA"
"-71.39","46.79","QUEBEC INTL A","7016293","2019-08-01 16:00","2019","08","01","16:00","","26.5","","8.9","","33","","","","27","","17","","48.3","","100.86","","27","","","","Mainly Clear"
"-71.39","46.79","QUEBEC INTL A","7016293","2019-08-01 17:00","2019","08","01","17:00","","26.0","","10.8","","38","","","","26","","13","","48.3","","100.83","","28","","","","NA"
"-71.39","46.79","QUEBEC INTL A","7016293","2019-08-01 18:00","2019","08","01","18:00","","24.1","","12.0","","46","","","","24","","18","","48.3","","100.84","","26","","","","NA"
"-71.39","46.79","QUEBEC INTL A","7016293","2019-08-01 19:00","2019","08","01","19:00","","20.7","","12.2","","58","","","","24","","12","","48.3","","100.85","","","","","","Mostly Cloudy"
"-71.39","46.79","QUEBEC INTL A","7016293","2019-08-01 20:00","2019","08","01","20:00","","18.1","","11.9","","67","","","","25","","13","","24.1","","100.88","","","","","","NA"
"-71.39","46.79","QUEBEC INTL A","7016293","2019-08-01 21:00","2019","08","01","21:00","","18.1","","12.1","","68","","","","25","","14","","24.1","","100.90","","","","","","NA"
"-71.39","46.79","QUEBEC INTL A","7016293","2019-08-01 22:00","2019","08","01","22:00","","18.4","","12.2","","67","","","","24","","16","","24.1","","100.90","","","","","","Clear"
"-71.39","46.79","QUEBEC INTL A","7016293","2019-08-01 23:00","2019","08","01","23:00","","17.9","","12.6","","71","","","","25","","10","","24.1","","100.92","","","","","","NA"
"-71.39","46.79","QUEBEC INTL A","7016293","2019-08-02 00:00","2019","08","02","00:00","","16.2","","12.4","","78","","","","24","","10","","24.1","","100.93","","","","","","NA"
"-71.39","46.79","QUEBEC INTL A","7016293","2019-08-02 01:00","2019","08","02","01:00","","15.2","","12.3","","83","","","","28","","4","","24.1","","100.91","","","","","","Clear"
"-71.39","46.79","QUEBEC INTL A","7016293","2019-08-02 02:00","2019","08","02","02:00","","15.6","","12.7","","83","","","","","","0","","24.1","","100.91","","","","","","NA"
"-71.39","46.79","QUEBEC INTL A","7016293","2019-08-02 03:00","2019","08","02","03:00","","13.4","","12.3","","93","","","","","","0","","24.1","","100.93","","","","","","NA"
"-71.39","46.79","QUEBEC INTL A","7016293","2019-08-02 04:00","2019","08","02","04:00","","12.4","","11.5","","94","","","","","","0","","24.1","","100.95","","","","","","Mainly Clear"
"-71.39","46.79","QUEBEC INTL A","7016293","2019-08-02 05:00","2019","08","02","05:00","","13.9","","12.6","","92","","","","27","","5","","48.3","","100.98","","","","","","NA"
"-71.39","46.79","QUEBEC INTL A","7016293","2019-08-02 06:00","2019","08","02","06:00","","15.9","","12.9","","82","","","","24","","18","","48.3","","101.01","","","","","","NA"
"-71.39","46.79","QUEBEC INTL A","7016293","2019-08-02 07:00","2019","08","02","07:00","","17.1","","13.4","","78","","","","23","","21","","48.3","","101.04","","","","","","Mostly Cloudy"
