"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Flag","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-71.39","46.79","QUEBEC INTL A","7016293","2017-12-01 00:00","2017","12","01","00:00","","-1.9","","-2.4","","96","","","","30","","8","","2.0","","100.30","","","","-5","","Snow"
"-71.39","46.79","QUEBEC INTL A","7016293","2017-12-01 01:00","2017","12","01","01:00","","-1.4","","-1.8","","97","","","","36","","4","","2.0","","100.30","","","","-3","","Snow"
"-71.39","46.79","QUEBEC INTL A","7016293","2017-12-01 02:00","2017","12","01","02:00","","-0.9","","-1.3","","97","","","","7","","6","","1.6","","100.31","","","","-3","","Freezing Drizzle,Fog"
"-71.39","46.79","QUEBEC INTL A","7016293","2017-12-01 03:00","2017","12","01","03:00","","-0.6","","-1.0","","97","","","","8","","6","","2.0","","100.33","","","","-3","","Snow,Fog"
"-71.39","46.79","QUEBEC INTL A","7016293","2017-12-01 04:00","2017","12","01","04:00","","-0.7","","-1.0","","98","","","","","","0","","1.6","","100.36","","","","","","Snow"
"-71.39","46.79","QUEBEC INTL A","7016293","2017-12-01 05:00","2017","12","01","05:00","","-0.6","","-0.9","","98","","","","25","","8","","2.0","","100.43","","","","-3","","Snow"
"-71.39","46.79","QUEBEC INTL A","7016293","2017-12-01 06:00","2017","12","01","06:00","","-0.4","","-0.8","","98","","","","21","","5","","1.6","","100.53","","","","-2","","Snow,Fog"
"-71.39","46.79","QUEBEC INTL A","7016293","2017-12-01 07:00","2017","12","01","07:00","","0.2","","0.0","","99","","","","24","","17","","1.2","","100.61","","","","","","Fog"
"-71.39","46.79","QUEBEC INTL A","7016293","2017-12-01 08:00","2017","12","01","08:00","","0.4","","-0.1","","97","","","","23","","18","","3.2","","100.72","","","","","","Fog"
"-71.39","46.79","QUEBEC INTL A","7016293","2017-12-01 09:00","2017","12","01","09:00","","0.7","","-0.2","","94","","","","23","","17","","24.1","","100.83","","","","","","NA"
"-71.39","46.79","QUEBEC INTL A","7016293","2017-12-01 10:00","2017","12","01","10:00","","0.7","","-0.6","","91","","","","24","","17","","24.1","","100.93","","","","","","Mainly Clear"
"-71.39","46.79","QUEBEC INTL A","7016293","2017-12-01 11:00","2017","12","01","11:00","","1.3","","-0.5","","88","","","","25","","15","","32.2","","100.95","","","","","","NA"
