"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Flag","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-71.39","46.79","QUEBEC INTL A","7016293","2017-08-01 00:00","2017","08","01","00:00","","20.3","","7.5","","43","","","","2","","7","","24.1","","100.67","","","","","","NA"
"-71.39","46.79","QUEBEC INTL A","7016293","2017-08-01 01:00","2017","08","01","01:00","","17.6","","8.2","","54","","","","36","","5","","24.1","","100.70","","","","","","Clear"
"-71.39","46.79","QUEBEC INTL A","7016293","2017-08-01 02:00","2017","08","01","02:00","","14.6","","8.3","","66","","","","32","","12","","24.1","","100.72","","","","","","NA"
"-71.39","46.79","QUEBEC INTL A","7016293","2017-08-01 03:00","2017","08","01","03:00","","13.2","","7.7","","69","","","","30","","7","","24.1","","100.72","","","","","","NA"
"-71.39","46.79","QUEBEC INTL A","7016293","2017-08-01 04:00","2017","08","01","04:00","","13.6","","7.7","","67","","","","1","","5","","24.1","","100.75","","","","","","Mainly Clear"
"-71.39","46.79","QUEBEC INTL A","7016293","2017-08-01 05:00","2017","08","01","05:00","","13.8","","7.7","","66","","","","35","","8","","48.3","","100.81","","","","","","NA"
"-71.39","46.79","QUEBEC INTL A","7016293","2017-08-01 06:00","2017","08","01","06:00","","14.0","","8.4","","69","","","","36","","7","","48.3","","100.85","","","","","","NA"
"-71.39","46.79","QUEBEC INTL A","7016293","2017-08-01 07:00","2017","08","01","07:00","","16.7","","8.0","","56","","","","34","","12","","48.3","","100.88","","","","","","Mostly Cloudy"
"-71.39","46.79","QUEBEC INTL A","7016293","2017-08-01 08:00","2017","08","01","08:00","","18.0","","10.0","","59","","","","","","0","","48.3","","100.91","","","","","","NA"
"-71.39","46.79","QUEBEC INTL A","7016293","2017-08-01 09:00","2017","08","01","09:00","","20.8","","9.9","","49","","","","26","","4","","48.3","","100.88","","","","","","NA"
