"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Flag","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-71.39","46.79","QUEBEC INTL A","7016293","2017-04-01 00:00","2017","04","01","00:00","","-0.2","","-6.6","","62","","","","7","","28","","24.1","","100.89","","","","-7","","NA"
"-71.39","46.79","QUEBEC INTL A","7016293","2017-04-01 01:00","2017","04","01","01:00","","-0.5","","-5.5","","69","","","","7","","23","","24.1","","100.86","","","","-6","","Cloudy"
"-71.39","46.79","QUEBEC INTL A","7016293","2017-04-01 02:00","2017","04","01","02:00","","-0.6","","-5.6","","69","","","","7","","23","","24.1","","100.83","","","","-6","","NA"
"-71.39","46.79","QUEBEC INTL A","7016293","2017-04-01 03:00","2017","04","01","03:00","","-0.6","","-5.2","","71","","","","7","","25","","24.1","","100.81","","","","-7","","NA"
"-71.39","46.79","QUEBEC INTL A","7016293","2017-04-01 04:00","2017","04","01","04:00","","-0.6","","-5.4","","70","","","","9","","18","","24.1","","100.87","","","","-6","","Cloudy"
"-71.39","46.79","QUEBEC INTL A","7016293","2017-04-01 05:00","2017","04","01","05:00","","-0.6","","-5.2","","71","","","","8","","14","","24.1","","100.93","","","","-5","","NA"
"-71.39","46.79","QUEBEC INTL A","7016293","2017-04-01 06:00","2017","04","01","06:00","","-0.7","","-5.9","","68","","","","7","","16","","48.3","","100.98","","","","-5","","NA"
"-71.39","46.79","QUEBEC INTL A","7016293","2017-04-01 07:00","2017","04","01","07:00","","-0.3","","-5.1","","70","","","","7","","11","","32.2","","100.99","","","","-4","","Cloudy"
"-71.39","46.79","QUEBEC INTL A","7016293","2017-04-01 08:00","2017","04","01","08:00","","0.2","","-4.5","","71","","","","7","","13","","48.3","","100.99","","","","","","NA"
"-71.39","46.79","QUEBEC INTL A","7016293","2017-04-01 09:00","2017","04","01","09:00","","0.3","","-5.1","","67","","","","8","","16","","19.3","","101.01","","","","","","Snow"
"-71.39","46.79","QUEBEC INTL A","7016293","2017-04-01 10:00","2017","04","01","10:00","","1.4","","-5.3","","61","","","","11","","13","","48.3","","101.01","","","","","","Cloudy"
"-71.39","46.79","QUEBEC INTL A","7016293","2017-04-01 11:00","2017","04","01","11:00","","1.2","","-4.5","","66","","","","10","","14","","16.1","","100.98","","","","","","Snow"
"-71.39","46.79","QUEBEC INTL A","7016293","2017-04-01 12:00","2017","04","01","12:00","","1.6","","-3.9","","67","","","","8","","14","","16.1","","100.96","","","","","","Snow"
"-71.39","46.79","QUEBEC INTL A","7016293","2017-04-01 13:00","2017","04","01","13:00","","1.5","","-3.0","","72","","","","9","","11","","4.8","","100.92","","","","","","Snow"
"-71.39","46.79","QUEBEC INTL A","7016293","2017-04-01 14:00","2017","04","01","14:00","","2.1","","-3.2","","68","","","","9","","11","","16.1","","100.87","","","","","","Snow"
"-71.39","46.79","QUEBEC INTL A","7016293","2017-04-01 15:00","2017","04","01","15:00","","2.2","","-3.3","","67","","","","12","","4","","24.1","","100.87","","","","","","Snow"
"-71.39","46.79","QUEBEC INTL A","7016293","2017-04-01 16:00","2017","04","01","16:00","","2.4","","-4.2","","62","","","","6","","12","","32.2","","100.86","","","","","","Snow"
"-71.39","46.79","QUEBEC INTL A","7016293","2017-04-01 17:00","2017","04","01","17:00","","2.8","","-4.4","","59","","","","5","","13","","48.3","","100.87","","","","","","NA"
"-71.39","46.79","QUEBEC INTL A","7016293","2017-04-01 18:00","2017","04","01","18:00","","2.8","","-4.9","","57","","","","8","","8","","48.3","","100.85","","","","","","NA"
"-71.39","46.79","QUEBEC INTL A","7016293","2017-04-01 19:00","2017","04","01","19:00","","1.7","","-4.4","","64","","","","15","","3","","24.1","","100.80","","","","","","Cloudy"
"-71.39","46.79","QUEBEC INTL A","7016293","2017-04-01 20:00","2017","04","01","20:00","","0.7","","-3.8","","72","","","","4","","12","","24.1","","100.82","","","","","","NA"
"-71.39","46.79","QUEBEC INTL A","7016293","2017-04-01 21:00","2017","04","01","21:00","","0.7","","-4.0","","71","","","","8","","8","","24.1","","100.84","","","","","","NA"
"-71.39","46.79","QUEBEC INTL A","7016293","2017-04-01 22:00","2017","04","01","22:00","","0.8","","-4.3","","69","","","","10","","4","","24.1","","100.82","","","","","","Cloudy"
"-71.39","46.79","QUEBEC INTL A","7016293","2017-04-01 23:00","2017","04","01","23:00","","-0.5","","-3.0","","83","","","","20","","3","","24.1","","100.80","","","","-1","","NA"
"-71.39","46.79","QUEBEC INTL A","7016293","2017-04-02 00:00","2017","04","02","00:00","","-1.3","","-3.7","","84","","","","26","","5","","24.1","","100.79","","","","-3","","NA"
