"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Flag","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-71.39","46.79","QUEBEC INTL A","7016293","2021-06-01 00:00","2021","06","01","00:00","","9.2","","8.3","","94","","","","36","","3","","24.1","","101.05","","","","","","NA"
"-71.39","46.79","QUEBEC INTL A","7016293","2021-06-01 01:00","2021","06","01","01:00","","9.3","","8.3","","93","","","","26","","4","","24.1","","101.01","","","","","","Cloudy"
"-71.39","46.79","QUEBEC INTL A","7016293","2021-06-01 02:00","2021","06","01","02:00","","9.5","","8.6","","94","","","","27","","4","","24.1","","100.98","","","","","","NA"
"-71.39","46.79","QUEBEC INTL A","7016293","2021-06-01 03:00","2021","06","01","03:00","","8.7","","7.9","","95","","","","36","","5","","24.1","","100.97","","","","","","NA"
"-71.39","46.79","QUEBEC INTL A","7016293","2021-06-01 04:00","2021","06","01","04:00","","6.6","","6.5","","99","","","","21","","4","","32.2","","100.97","","","","","","Mostly Cloudy"
"-71.39","46.79","QUEBEC INTL A","7016293","2021-06-01 05:00","2021","06","01","05:00","","8.4","","8.3","","99","","","","22","","5","","16.1","","101.02","","","","","","NA"
"-71.39","46.79","QUEBEC INTL A","7016293","2021-06-01 06:00","2021","06","01","06:00","","9.1","","8.7","","97","","","","27","","3","","24.1","","101.01","","","","","","NA"
"-71.39","46.79","QUEBEC INTL A","7016293","2021-06-01 07:00","2021","06","01","07:00","","10.2","","9.0","","92","","","","24","","10","","24.1","","101.02","","","","","","Cloudy"
"-71.39","46.79","QUEBEC INTL A","7016293","2021-06-01 08:00","2021","06","01","08:00","","10.3","","8.9","","91","","","","23","","17","","24.1","","101.03","","","","","","NA"
"-71.39","46.79","QUEBEC INTL A","7016293","2021-06-01 09:00","2021","06","01","09:00","","11.2","","9.8","","91","","","","25","","16","","8.1","","101.05","","","","","","Fog"
"-71.39","46.79","QUEBEC INTL A","7016293","2021-06-01 10:00","2021","06","01","10:00","","13.5","","10.3","","81","","","","26","","19","","32.2","","101.00","","","","","","Mostly Cloudy"
"-71.39","46.79","QUEBEC INTL A","7016293","2021-06-01 11:00","2021","06","01","11:00","","16.5","","10.9","","69","","","","25","","17","","32.2","","100.96","","","","","","NA"
"-71.39","46.79","QUEBEC INTL A","7016293","2021-06-01 12:00","2021","06","01","12:00","","17.9","","10.8","","63","","","","24","","20","","48.3","","100.87","","","","","","NA"
"-71.39","46.79","QUEBEC INTL A","7016293","2021-06-01 13:00","2021","06","01","13:00","","19.2","","9.4","","52","","","","24","","20","","48.3","","100.81","","","","","","Mostly Cloudy"
"-71.39","46.79","QUEBEC INTL A","7016293","2021-06-01 14:00","2021","06","01","14:00","","20.5","","9.4","","48","","","","26","","25","","48.3","","100.79","","","","","","NA"
