"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Flag","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-71.39","46.79","QUEBEC INTL A","7016293","2021-04-01 00:00","2021","04","01","00:00","","4.5","","3.7","","95","","","","24","","20","","24.1","","100.30","","","","","","NA"
"-71.39","46.79","QUEBEC INTL A","7016293","2021-04-01 01:00","2021","04","01","01:00","","4.0","","3.5","","96","","","","24","","14","","24.1","","100.30","","","","","","Cloudy"
"-71.39","46.79","QUEBEC INTL A","7016293","2021-04-01 02:00","2021","04","01","02:00","","3.6","","2.1","","90","","","","26","","9","","24.1","","100.27","","","","","","NA"
"-71.39","46.79","QUEBEC INTL A","7016293","2021-04-01 03:00","2021","04","01","03:00","","4.2","","0.2","","75","","","","33","","7","","24.1","","100.15","","","","","","NA"
"-71.39","46.79","QUEBEC INTL A","7016293","2021-04-01 04:00","2021","04","01","04:00","","3.7","","-0.1","","76","","","","1","","7","","24.1","","100.20","","","","","","Cloudy"
"-71.39","46.79","QUEBEC INTL A","7016293","2021-04-01 05:00","2021","04","01","05:00","","3.6","","-1.6","","69","","","","1","","14","","24.1","","100.29","","","","","","NA"
"-71.39","46.79","QUEBEC INTL A","7016293","2021-04-01 06:00","2021","04","01","06:00","","1.6","","1.6","","100","","","","2","","9","","1.6","","100.30","","","","","","Snow,Fog"
"-71.39","46.79","QUEBEC INTL A","7016293","2021-04-01 07:00","2021","04","01","07:00","","0.3","","-0.8","","92","","","","36","","9","","4.8","","100.28","","","","","","Snow,Fog"
"-71.39","46.79","QUEBEC INTL A","7016293","2021-04-01 08:00","2021","04","01","08:00","","-0.3","","-1.0","","95","","","","36","","6","","1.6","","100.31","","","","-2","","Snow,Fog"
"-71.39","46.79","QUEBEC INTL A","7016293","2021-04-01 09:00","2021","04","01","09:00","","-0.9","","-1.5","","96","","","","36","","15","","1.2","","100.35","","","","-6","","Snow"
"-71.39","46.79","QUEBEC INTL A","7016293","2021-04-01 10:00","2021","04","01","10:00","","-1.3","","-2.7","","90","","","","36","","13","","1.2","","100.32","","","","-6","","Snow"
"-71.39","46.79","QUEBEC INTL A","7016293","2021-04-01 11:00","2021","04","01","11:00","","-1.5","","-3.5","","86","","","","35","","10","","2.0","","100.23","","","","-5","","Snow"
"-71.39","46.79","QUEBEC INTL A","7016293","2021-04-01 12:00","2021","04","01","12:00","","-1.7","","-4.9","","78","","","","33","","16","","4.8","","100.23","","","","-7","","Snow"
"-71.39","46.79","QUEBEC INTL A","7016293","2021-04-01 13:00","2021","04","01","13:00","","-1.9","","-6.0","","74","","","","34","","18","","3.2","","100.28","","","","-7","","Snow"
"-71.39","46.79","QUEBEC INTL A","7016293","2021-04-01 14:00","2021","04","01","14:00","","-1.8","","-6.4","","71","","","","36","","13","","8.1","","100.13","","","","-6","","Snow"
"-71.39","46.79","QUEBEC INTL A","7016293","2021-04-01 15:00","2021","04","01","15:00","","-2.5","","-7.8","","67","","","","33","","13","","24.1","","100.26","","","","-7","","Snow"
"-71.39","46.79","QUEBEC INTL A","7016293","2021-04-01 16:00","2021","04","01","16:00","","-3.0","","-9.0","","64","","","","35","","14","","24.1","","100.26","","","","-8","","Snow"
"-71.39","46.79","QUEBEC INTL A","7016293","2021-04-01 17:00","2021","04","01","17:00","","-4.1","","-9.5","","66","","","","32","","14","","11.3","","100.40","","","","-9","","Snow"
"-71.39","46.79","QUEBEC INTL A","7016293","2021-04-01 18:00","2021","04","01","18:00","","-5.0","","-9.9","","69","","","","32","","17","","4.8","","100.48","","","","-11","","Snow"
"-71.39","46.79","QUEBEC INTL A","7016293","2021-04-01 19:00","2021","04","01","19:00","","-5.4","","-10.4","","68","","","","32","","17","","6.4","","100.58","","","","-11","","Snow"
"-71.39","46.79","QUEBEC INTL A","7016293","2021-04-01 20:00","2021","04","01","20:00","","-5.4","","-11.0","","65","","","","33","","10","","9.7","","100.63","","","","-10","","Snow"
"-71.39","46.79","QUEBEC INTL A","7016293","2021-04-01 21:00","2021","04","01","21:00","","-5.4","","-11.8","","61","","","","31","","10","","24.1","","100.61","","","","-10","","NA"
"-71.39","46.79","QUEBEC INTL A","7016293","2021-04-01 22:00","2021","04","01","22:00","","-5.4","","-12.2","","59","","","","32","","8","","24.1","","100.60","","","","-9","","Cloudy"
"-71.39","46.79","QUEBEC INTL A","7016293","2021-04-01 23:00","2021","04","01","23:00","","-5.7","","-12.9","","57","","","","33","","9","","24.1","","100.56","","","","-10","","NA"
"-71.39","46.79","QUEBEC INTL A","7016293","2021-04-02 00:00","2021","04","02","00:00","","-5.7","","-12.9","","57","","","","34","","10","","24.1","","100.57","","","","-10","","NA"
"-71.39","46.79","QUEBEC INTL A","7016293","2021-04-02 01:00","2021","04","02","01:00","","-5.7","","-12.8","","58","","","","34","","9","","24.1","","100.59","","","","-10","","Cloudy"
"-71.39","46.79","QUEBEC INTL A","7016293","2021-04-02 02:00","2021","04","02","02:00","","-6.0","","-12.7","","60","","","","34","","9","","24.1","","100.61","","","","-10","","NA"
"-71.39","46.79","QUEBEC INTL A","7016293","2021-04-02 03:00","2021","04","02","03:00","","-6.6","","-13.2","","59","","","","33","","8","","24.1","","100.64","","","","-10","","NA"
"-71.39","46.79","QUEBEC INTL A","7016293","2021-04-02 04:00","2021","04","02","04:00","","-7.0","","-13.3","","61","","","","31","","9","","24.1","","100.67","","","","-11","","Mainly Clear"
"-71.39","46.79","QUEBEC INTL A","7016293","2021-04-02 05:00","2021","04","02","05:00","","-7.3","","-14.0","","59","","","","30","","10","","24.1","","100.75","","","","-12","","NA"
"-71.39","46.79","QUEBEC INTL A","7016293","2021-04-02 06:00","2021","04","02","06:00","","-7.7","","-13.8","","62","","","","29","","8","","48.3","","100.84","","","","-12","","NA"
"-71.39","46.79","QUEBEC INTL A","7016293","2021-04-02 07:00","2021","04","02","07:00","","-6.6","","-14.1","","56","","","","30","","12","","48.3","","100.91","","","","-12","","Mainly Clear"
"-71.39","46.79","QUEBEC INTL A","7016293","2021-04-02 08:00","2021","04","02","08:00","","-5.4","","-13.7","","53","","","","29","","12","","48.3","","100.94","","","","-10","","NA"
"-71.39","46.79","QUEBEC INTL A","7016293","2021-04-02 09:00","2021","04","02","09:00","","-5.0","","-13.9","","50","","","","30","","9","","48.3","","100.98","","","","-9","","NA"
"-71.39","46.79","QUEBEC INTL A","7016293","2021-04-02 10:00","2021","04","02","10:00","","-4.2","","-13.3","","49","","","","27","","13","","48.3","","100.99","","","","-9","","Mostly Cloudy"
"-71.39","46.79","QUEBEC INTL A","7016293","2021-04-02 11:00","2021","04","02","11:00","","-2.9","","-12.5","","48","","","","29","","10","","48.3","","100.96","","","","-7","","NA"
"-71.39","46.79","QUEBEC INTL A","7016293","2021-04-02 12:00","2021","04","02","12:00","","-2.9","","-11.9","","50","","","","28","","15","","48.3","","100.98","","","","-8","","NA"
"-71.39","46.79","QUEBEC INTL A","7016293","2021-04-02 13:00","2021","04","02","13:00","","-2.4","","-11.5","","50","","","","31","","9","","48.3","","101.03","","","","-6","","Cloudy"
"-71.39","46.79","QUEBEC INTL A","7016293","2021-04-02 14:00","2021","04","02","14:00","","-2.4","","-11.8","","49","","","","31","","15","","48.3","","101.02","","","","-7","","NA"
"-71.39","46.79","QUEBEC INTL A","7016293","2021-04-02 15:00","2021","04","02","15:00","","-2.6","","-10.7","","54","","","","27","","16","","48.3","","101.05","","","","-8","","NA"
"-71.39","46.79","QUEBEC INTL A","7016293","2021-04-02 16:00","2021","04","02","16:00","","-2.4","","-11.1","","51","","","","32","","12","","48.3","","101.11","","","","-7","","Cloudy"
"-71.39","46.79","QUEBEC INTL A","7016293","2021-04-02 17:00","2021","04","02","17:00","","-2.3","","-11.1","","51","","","","31","","5","","48.3","","101.17","","","","-4","","NA"
"-71.39","46.79","QUEBEC INTL A","7016293","2021-04-02 18:00","2021","04","02","18:00","","-2.3","","-11.4","","50","","","","","","0","","48.3","","101.23","","","","","","NA"
"-71.39","46.79","QUEBEC INTL A","7016293","2021-04-02 19:00","2021","04","02","19:00","","-2.5","","-9.5","","59","","","","4","","4","","24.1","","101.28","","","","-4","","Cloudy"
"-71.39","46.79","QUEBEC INTL A","7016293","2021-04-02 20:00","2021","04","02","20:00","","-2.7","","-9.2","","61","","","","4","","7","","24.1","","101.30","","","","-6","","NA"
"-71.39","46.79","QUEBEC INTL A","7016293","2021-04-02 21:00","2021","04","02","21:00","","-2.9","","-9.9","","59","","","","1","","5","","24.1","","101.29","","","","-5","","NA"
"-71.39","46.79","QUEBEC INTL A","7016293","2021-04-02 22:00","2021","04","02","22:00","","-3.4","","-9.2","","64","","","","36","","3","","24.1","","101.32","","","","-5","","Mostly Cloudy"
"-71.39","46.79","QUEBEC INTL A","7016293","2021-04-02 23:00","2021","04","02","23:00","","-3.8","","-9.2","","66","","","","","","0","","24.1","","101.32","","","","","","NA"
"-71.39","46.79","QUEBEC INTL A","7016293","2021-04-03 00:00","2021","04","03","00:00","","-4.0","","-11.4","","57","","","","30","","5","","24.1","","101.33","","","","-6","","NA"
"-71.39","46.79","QUEBEC INTL A","7016293","2021-04-03 01:00","2021","04","03","01:00","","-4.9","","-11.8","","59","","","","34","","5","","24.1","","101.31","","","","-7","","Mainly Clear"
"-71.39","46.79","QUEBEC INTL A","7016293","2021-04-03 02:00","2021","04","03","02:00","","-5.4","","-12.1","","59","","","","32","","4","","24.1","","101.31","","","","-7","","NA"
"-71.39","46.79","QUEBEC INTL A","7016293","2021-04-03 03:00","2021","04","03","03:00","","-7.2","","-10.4","","78","","","","36","","3","","24.1","","101.34","","","","-9","","NA"
"-71.39","46.79","QUEBEC INTL A","7016293","2021-04-03 04:00","2021","04","03","04:00","","-7.8","","-11.3","","77","","","","35","","5","","24.1","","101.36","","","","-10","","Clear"
"-71.39","46.79","QUEBEC INTL A","7016293","2021-04-03 05:00","2021","04","03","05:00","","-9.0","","-11.5","","82","","","","","","0","","24.1","","101.36","","","","","","NA"
"-71.39","46.79","QUEBEC INTL A","7016293","2021-04-03 06:00","2021","04","03","06:00","","-8.1","","-10.7","","81","","","","","","0","","48.3","","101.42","","","","","","NA"
"-71.39","46.79","QUEBEC INTL A","7016293","2021-04-03 07:00","2021","04","03","07:00","","-5.0","","-10.9","","63","","","","22","","11","","48.3","","101.45","","","","-10","","Clear"
"-71.39","46.79","QUEBEC INTL A","7016293","2021-04-03 08:00","2021","04","03","08:00","","-3.8","","-10.6","","60","","","","24","","21","","48.3","","101.43","","","","-10","","NA"
"-71.39","46.79","QUEBEC INTL A","7016293","2021-04-03 09:00","2021","04","03","09:00","","-2.0","","-11.2","","50","","","","24","","15","","48.3","","101.43","","","","-7","","NA"
"-71.39","46.79","QUEBEC INTL A","7016293","2021-04-03 10:00","2021","04","03","10:00","","-0.6","","-10.1","","49","","","","23","","17","","48.3","","101.38","","","","-6","","Clear"
"-71.39","46.79","QUEBEC INTL A","7016293","2021-04-03 11:00","2021","04","03","11:00","","0.1","","-7.9","","55","","","","21","","27","","48.3","","101.34","","","","","","NA"
"-71.39","46.79","QUEBEC INTL A","7016293","2021-04-03 12:00","2021","04","03","12:00","","1.4","","-7.7","","51","","","","22","","23","","48.3","","101.29","","","","","","NA"
"-71.39","46.79","QUEBEC INTL A","7016293","2021-04-03 13:00","2021","04","03","13:00","","2.4","","-9.2","","42","","","","23","","28","","48.3","","101.25","","","","","","Clear"
"-71.39","46.79","QUEBEC INTL A","7016293","2021-04-03 14:00","2021","04","03","14:00","","3.3","","-9.1","","40","","","","22","","29","","48.3","","101.24","","","","","","NA"
"-71.39","46.79","QUEBEC INTL A","7016293","2021-04-03 15:00","2021","04","03","15:00","","3.9","","-10.9","","33","","","","21","","29","","48.3","","101.20","","","","","","NA"
"-71.39","46.79","QUEBEC INTL A","7016293","2021-04-03 16:00","2021","04","03","16:00","","4.6","","-8.9","","37","","","","22","","21","","48.3","","101.19","","","","","","Clear"
"-71.39","46.79","QUEBEC INTL A","7016293","2021-04-03 17:00","2021","04","03","17:00","","4.4","","-10.6","","33","","","","25","","16","","48.3","","101.19","","","","","","NA"
"-71.39","46.79","QUEBEC INTL A","7016293","2021-04-03 18:00","2021","04","03","18:00","","2.7","","-8.9","","42","","","","22","","9","","48.3","","101.22","","","","","","NA"
"-71.39","46.79","QUEBEC INTL A","7016293","2021-04-03 19:00","2021","04","03","19:00","","-0.1","","-10.1","","47","","","","32","","5","","24.1","","101.24","","","","-2","","Clear"
"-71.39","46.79","QUEBEC INTL A","7016293","2021-04-03 20:00","2021","04","03","20:00","","-1.6","","-8.3","","60","","","","34","","5","","24.1","","101.28","","","","-3","","NA"
"-71.39","46.79","QUEBEC INTL A","7016293","2021-04-03 21:00","2021","04","03","21:00","","-1.8","","-7.6","","65","","","","35","","6","","24.1","","101.29","","","","-4","","NA"
"-71.39","46.79","QUEBEC INTL A","7016293","2021-04-03 22:00","2021","04","03","22:00","","-1.2","","-9.2","","55","","","","35","","10","","24.1","","101.24","","","","-5","","Clear"
"-71.39","46.79","QUEBEC INTL A","7016293","2021-04-03 23:00","2021","04","03","23:00","","-1.2","","-9.3","","54","","","","35","","9","","24.1","","101.19","","","","-4","","NA"
"-71.39","46.79","QUEBEC INTL A","7016293","2021-04-04 00:00","2021","04","04","00:00","","-1.9","","-9.0","","58","","","","2","","8","","24.1","","101.18","","","","-5","","NA"
"-71.39","46.79","QUEBEC INTL A","7016293","2021-04-04 01:00","2021","04","04","01:00","","-1.8","","-9.2","","57","","","","3","","10","","24.1","","101.15","","","","-5","","Clear"
"-71.39","46.79","QUEBEC INTL A","7016293","2021-04-04 02:00","2021","04","04","02:00","","-2.1","","-8.9","","60","","","","2","","12","","24.1","","101.14","","","","-6","","NA"
"-71.39","46.79","QUEBEC INTL A","7016293","2021-04-04 03:00","2021","04","04","03:00","","-2.4","","-8.7","","62","","","","1","","11","","24.1","","101.15","","","","-6","","NA"
"-71.39","46.79","QUEBEC INTL A","7016293","2021-04-04 04:00","2021","04","04","04:00","","-4.2","","-7.5","","78","","","","36","","3","","24.1","","101.21","","","","-5","","Clear"
"-71.39","46.79","QUEBEC INTL A","7016293","2021-04-04 05:00","2021","04","04","05:00","","-3.3","","-7.0","","76","","","","1","","5","","24.1","","101.21","","","","-5","","NA"
"-71.39","46.79","QUEBEC INTL A","7016293","2021-04-04 06:00","2021","04","04","06:00","","-2.7","","-6.8","","74","","","","2","","9","","40.2","","101.27","","","","-6","","NA"
"-71.39","46.79","QUEBEC INTL A","7016293","2021-04-04 07:00","2021","04","04","07:00","","-0.6","","-4.4","","76","","","","6","","18","","48.3","","101.24","","","","-6","","Mainly Clear"
"-71.39","46.79","QUEBEC INTL A","7016293","2021-04-04 08:00","2021","04","04","08:00","","0.5","","-4.8","","68","","","","6","","19","","48.3","","101.23","","","","","","NA"
"-71.39","46.79","QUEBEC INTL A","7016293","2021-04-04 09:00","2021","04","04","09:00","","1.6","","-4.8","","63","","","","8","","14","","48.3","","101.19","","","","","","NA"
"-71.39","46.79","QUEBEC INTL A","7016293","2021-04-04 10:00","2021","04","04","10:00","","2.6","","-4.2","","61","","","","11","","14","","40.2","","101.15","","","","","","Mostly Cloudy"
"-71.39","46.79","QUEBEC INTL A","7016293","2021-04-04 11:00","2021","04","04","11:00","","3.3","","-3.2","","62","","","","10","","10","","48.3","","101.14","","","","","","NA"
"-71.39","46.79","QUEBEC INTL A","7016293","2021-04-04 12:00","2021","04","04","12:00","","3.8","","-4.5","","55","","","","10","","13","","48.3","","101.09","","","","","","NA"
"-71.39","46.79","QUEBEC INTL A","7016293","2021-04-04 13:00","2021","04","04","13:00","","4.8","","-9.7","","34","","","","12","","12","","48.3","","100.98","","","","","","Mostly Cloudy"
"-71.39","46.79","QUEBEC INTL A","7016293","2021-04-04 14:00","2021","04","04","14:00","","5.3","","-8.4","","37","","","","11","","9","","48.3","","100.87","","","","","","NA"
"-71.39","46.79","QUEBEC INTL A","7016293","2021-04-04 15:00","2021","04","04","15:00","","5.8","","-8.1","","36","","","","7","","7","","48.3","","100.77","","","","","","NA"
"-71.39","46.79","QUEBEC INTL A","7016293","2021-04-04 16:00","2021","04","04","16:00","","6.7","","-7.2","","36","","","","6","","6","","48.3","","100.72","","","","","","Mainly Clear"
"-71.39","46.79","QUEBEC INTL A","7016293","2021-04-04 17:00","2021","04","04","17:00","","7.0","","-5.9","","39","","","","7","","12","","48.3","","100.72","","","","","","NA"
"-71.39","46.79","QUEBEC INTL A","7016293","2021-04-04 18:00","2021","04","04","18:00","","3.5","","-4.6","","55","","","","8","","19","","48.3","","100.77","","","","","","NA"
"-71.39","46.79","QUEBEC INTL A","7016293","2021-04-04 19:00","2021","04","04","19:00","","1.8","","-3.9","","66","","","","5","","7","","24.1","","100.81","","","","","","Mainly Clear"
"-71.39","46.79","QUEBEC INTL A","7016293","2021-04-04 20:00","2021","04","04","20:00","","0.3","","-3.8","","74","","","","8","","10","","24.1","","100.84","","","","","","NA"
