"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Flag","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-71.39","46.79","QUEBEC INTL A","7016293","2019-04-01 00:00","2019","04","01","00:00","","-0.1","","-5.2","","68","","","","29","","10","","24.1","","99.73","","","","-3","","Snow"
"-71.39","46.79","QUEBEC INTL A","7016293","2019-04-01 01:00","2019","04","01","01:00","","-0.8","","-6.0","","68","","","","29","","12","","24.1","","99.77","","","","-5","","Snow"
"-71.39","46.79","QUEBEC INTL A","7016293","2019-04-01 02:00","2019","04","01","02:00","","-2.4","","-7.4","","69","","","","28","","21","","24.1","","99.83","","","","-8","","NA"
"-71.39","46.79","QUEBEC INTL A","7016293","2019-04-01 03:00","2019","04","01","03:00","","-3.6","","-9.2","","65","","","","29","","13","","24.1","","99.90","","","","-8","","NA"
"-71.39","46.79","QUEBEC INTL A","7016293","2019-04-01 04:00","2019","04","01","04:00","","-5.0","","-11.0","","63","","","","25","","16","","24.1","","99.98","","","","-11","","Mainly Clear"
"-71.39","46.79","QUEBEC INTL A","7016293","2019-04-01 05:00","2019","04","01","05:00","","-5.9","","-11.8","","63","","","","27","","22","","48.3","","100.07","","","","-13","","NA"
"-71.39","46.79","QUEBEC INTL A","7016293","2019-04-01 06:00","2019","04","01","06:00","","-6.6","","-12.2","","65","","","","27","","23","","48.3","","100.15","","","","-14","","NA"
"-71.39","46.79","QUEBEC INTL A","7016293","2019-04-01 07:00","2019","04","01","07:00","","-6.9","","-12.3","","65","","","","26","","26","","48.3","","100.21","","","","-15","","Mainly Clear"
"-71.39","46.79","QUEBEC INTL A","7016293","2019-04-01 08:00","2019","04","01","08:00","","-6.3","","-13.2","","58","","","","26","","26","","48.3","","100.30","","","","-14","","NA"
"-71.39","46.79","QUEBEC INTL A","7016293","2019-04-01 09:00","2019","04","01","09:00","","-5.2","","-13.9","","51","","","","27","","26","","48.3","","100.37","","","","-13","","NA"
"-71.39","46.79","QUEBEC INTL A","7016293","2019-04-01 10:00","2019","04","01","10:00","","-4.5","","-14.2","","47","","","","26","","30","","48.3","","100.44","","","","-12","","Mainly Clear"
"-71.39","46.79","QUEBEC INTL A","7016293","2019-04-01 11:00","2019","04","01","11:00","","-3.8","","-13.6","","47","","","","27","","33","","48.3","","100.48","","","","-12","","NA"
"-71.39","46.79","QUEBEC INTL A","7016293","2019-04-01 12:00","2019","04","01","12:00","","-3.4","","-13.9","","44","","","","27","","30","","48.3","","100.56","","","","-11","","NA"
"-71.39","46.79","QUEBEC INTL A","7016293","2019-04-01 13:00","2019","04","01","13:00","","-2.8","","-12.8","","46","","","","26","","36","","48.3","","100.57","","","","-11","","Mainly Clear"
"-71.39","46.79","QUEBEC INTL A","7016293","2019-04-01 14:00","2019","04","01","14:00","","-1.7","","-11.9","","46","","","","27","","27","","48.3","","100.63","","","","-8","","NA"
"-71.39","46.79","QUEBEC INTL A","7016293","2019-04-01 15:00","2019","04","01","15:00","","-1.1","","-11.1","","47","","","","27","","26","","48.3","","100.68","","","","-7","","NA"
"-71.39","46.79","QUEBEC INTL A","7016293","2019-04-01 16:00","2019","04","01","16:00","","-1.0","","-9.3","","54","","","","26","","28","","48.3","","100.77","","","","-8","","Mostly Cloudy"
"-71.39","46.79","QUEBEC INTL A","7016293","2019-04-01 17:00","2019","04","01","17:00","","-1.0","","-8.3","","58","","","","25","","28","","48.3","","100.82","","","","-8","","NA"
"-71.39","46.79","QUEBEC INTL A","7016293","2019-04-01 18:00","2019","04","01","18:00","","-1.2","","-7.0","","65","","","","25","","23","","48.3","","100.88","","","","-7","","NA"
"-71.39","46.79","QUEBEC INTL A","7016293","2019-04-01 19:00","2019","04","01","19:00","","-0.8","","-7.3","","62","","","","24","","18","","48.3","","100.94","","","","-6","","Mainly Clear"
"-71.39","46.79","QUEBEC INTL A","7016293","2019-04-01 20:00","2019","04","01","20:00","","-1.4","","-7.4","","64","","","","24","","22","","32.2","","101.04","","","","-7","","NA"
"-71.39","46.79","QUEBEC INTL A","7016293","2019-04-01 21:00","2019","04","01","21:00","","-1.7","","-7.4","","65","","","","24","","24","","24.1","","101.09","","","","-8","","NA"
"-71.39","46.79","QUEBEC INTL A","7016293","2019-04-01 22:00","2019","04","01","22:00","","-1.6","","-7.5","","64","","","","24","","23","","24.1","","101.13","","","","-8","","Mainly Clear"
