"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Flag","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-71.39","46.79","QUEBEC INTL A","7016293","2017-05-01 00:00","2017","05","01","00:00","","5.6","","1.3","","74","","","","5","","11","","12.9","","101.27","","","","","","Rain"
"-71.39","46.79","QUEBEC INTL A","7016293","2017-05-01 01:00","2017","05","01","01:00","","5.2","","2.6","","83","","","","5","","17","","9.7","","101.24","","","","","","Rain,Fog"
"-71.39","46.79","QUEBEC INTL A","7016293","2017-05-01 02:00","2017","05","01","02:00","","4.7","","2.7","","87","","","","7","","15","","6.4","","101.18","","","","","","Rain,Fog"
"-71.39","46.79","QUEBEC INTL A","7016293","2017-05-01 03:00","2017","05","01","03:00","","4.5","","2.9","","89","","","","5","","18","","6.4","","101.14","","","","","","Rain,Fog"
"-71.39","46.79","QUEBEC INTL A","7016293","2017-05-01 04:00","2017","05","01","04:00","","4.3","","3.0","","91","","","","5","","25","","8.1","","101.00","","","","","","Rain,Fog"
"-71.39","46.79","QUEBEC INTL A","7016293","2017-05-01 05:00","2017","05","01","05:00","","4.3","","3.0","","91","","","","7","","21","","9.7","","100.97","","","","","","Rain,Fog"
"-71.39","46.79","QUEBEC INTL A","7016293","2017-05-01 06:00","2017","05","01","06:00","","3.9","","2.7","","92","","","","6","","25","","8.1","","100.93","","","","","","Rain,Fog"
"-71.39","46.79","QUEBEC INTL A","7016293","2017-05-01 07:00","2017","05","01","07:00","","4.0","","2.8","","92","","","","6","","25","","9.7","","100.89","","","","","","Rain,Fog"
"-71.39","46.79","QUEBEC INTL A","7016293","2017-05-01 08:00","2017","05","01","08:00","","4.5","","3.3","","92","","","","6","","21","","8.1","","100.86","","","","","","Rain,Snow,Fog"
"-71.39","46.79","QUEBEC INTL A","7016293","2017-05-01 09:00","2017","05","01","09:00","","4.6","","3.4","","92","","","","6","","27","","8.1","","100.77","","","","","","Rain,Snow,Fog"
"-71.39","46.79","QUEBEC INTL A","7016293","2017-05-01 10:00","2017","05","01","10:00","","4.9","","3.9","","93","","","","7","","23","","9.7","","100.74","","","","","","Rain,Snow,Fog"
"-71.39","46.79","QUEBEC INTL A","7016293","2017-05-01 11:00","2017","05","01","11:00","","5.1","","4.1","","93","","","","5","","25","","6.4","","100.70","","","","","","Rain,Fog"
"-71.39","46.79","QUEBEC INTL A","7016293","2017-05-01 12:00","2017","05","01","12:00","","5.3","","4.3","","93","","","","6","","25","","6.4","","100.66","","","","","","Rain,Fog"
"-71.39","46.79","QUEBEC INTL A","7016293","2017-05-01 13:00","2017","05","01","13:00","","5.6","","4.6","","93","","","","6","","21","","9.7","","100.59","","","","","","Rain,Fog"
"-71.39","46.79","QUEBEC INTL A","7016293","2017-05-01 14:00","2017","05","01","14:00","","5.8","","4.8","","93","","","","7","","26","","12.9","","100.49","","","","","","Rain"
"-71.39","46.79","QUEBEC INTL A","7016293","2017-05-01 15:00","2017","05","01","15:00","","5.9","","4.9","","93","","","","7","","18","","12.9","","100.41","","","","","","Rain"
"-71.39","46.79","QUEBEC INTL A","7016293","2017-05-01 16:00","2017","05","01","16:00","","5.8","","5.1","","95","","","","7","","19","","9.7","","100.28","","","","","","Rain,Fog"
"-71.39","46.79","QUEBEC INTL A","7016293","2017-05-01 17:00","2017","05","01","17:00","","5.7","","5.0","","95","","","","6","","24","","9.7","","100.27","","","","","","Rain,Fog"
