"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Flag","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-71.39","46.79","QUEBEC INTL A","7016293","2018-04-01 00:00","2018","04","01","00:00","","2.7","","-2.6","","68","","","","8","","18","","24.1","","99.96","","","","","","NA"
"-71.39","46.79","QUEBEC INTL A","7016293","2018-04-01 01:00","2018","04","01","01:00","","2.6","","-2.6","","69","","","","6","","19","","24.1","","99.84","","","","","","Cloudy"
"-71.39","46.79","QUEBEC INTL A","7016293","2018-04-01 02:00","2018","04","01","02:00","","1.8","","-1.8","","77","","","","6","","15","","24.1","","99.64","","","","","","NA"
"-71.39","46.79","QUEBEC INTL A","7016293","2018-04-01 03:00","2018","04","01","03:00","","2.1","","-2.2","","73","","","","35","","7","","24.1","","99.50","","","","","","Rain,Snow"
"-71.39","46.79","QUEBEC INTL A","7016293","2018-04-01 04:00","2018","04","01","04:00","","1.8","","-1.1","","81","","","","7","","10","","12.9","","99.37","","","","","","Rain,Snow"
"-71.39","46.79","QUEBEC INTL A","7016293","2018-04-01 05:00","2018","04","01","05:00","","1.2","","-0.8","","86","","","","35","","3","","24.1","","99.29","","","","","","Rain"
"-71.39","46.79","QUEBEC INTL A","7016293","2018-04-01 06:00","2018","04","01","06:00","","3.2","","1.0","","86","","","","21","","21","","48.3","","99.23","","","","","","NA"
"-71.39","46.79","QUEBEC INTL A","7016293","2018-04-01 07:00","2018","04","01","07:00","","3.8","","1.4","","84","","","","23","","21","","24.1","","99.26","","","","","","Rain Showers"
"-71.39","46.79","QUEBEC INTL A","7016293","2018-04-01 08:00","2018","04","01","08:00","","4.4","","0.7","","77","","","","24","","36","","48.3","","99.31","","","","","","NA"
"-71.39","46.79","QUEBEC INTL A","7016293","2018-04-01 09:00","2018","04","01","09:00","","1.3","","-0.3","","89","","","","26","","32","","24.1","","99.47","","","","","","Moderate Rain Showers,Snow Showers"
