"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Flag","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-71.39","46.79","QUEBEC INTL A","7016293","2019-10-01 00:00","2019","10","01","00:00","","9.4","","2.2","","61","","","","6","","21","","24.1","","101.28","","","","","","NA"
"-71.39","46.79","QUEBEC INTL A","7016293","2019-10-01 01:00","2019","10","01","01:00","","9.2","","3.3","","67","","","","6","","23","","24.1","","101.18","","","","","","Rain"
"-71.39","46.79","QUEBEC INTL A","7016293","2019-10-01 02:00","2019","10","01","02:00","","9.1","","3.4","","67","","","","6","","21","","24.1","","101.12","","","","","","Rain Showers"
"-71.39","46.79","QUEBEC INTL A","7016293","2019-10-01 03:00","2019","10","01","03:00","","8.8","","2.9","","66","","","","6","","15","","24.1","","101.08","","","","","","NA"
"-71.39","46.79","QUEBEC INTL A","7016293","2019-10-01 04:00","2019","10","01","04:00","","8.7","","2.6","","65","","","","6","","21","","24.1","","101.04","","","","","","Cloudy"
"-71.39","46.79","QUEBEC INTL A","7016293","2019-10-01 05:00","2019","10","01","05:00","","8.7","","3.0","","68","","","","7","","22","","24.1","","100.91","","","","","","NA"
"-71.39","46.79","QUEBEC INTL A","7016293","2019-10-01 06:00","2019","10","01","06:00","","8.5","","3.7","","71","","","","7","","22","","48.3","","100.90","","","","","","NA"
"-71.39","46.79","QUEBEC INTL A","7016293","2019-10-01 07:00","2019","10","01","07:00","","8.3","","3.6","","72","","","","6","","20","","48.3","","100.91","","","","","","Cloudy"
"-71.39","46.79","QUEBEC INTL A","7016293","2019-10-01 08:00","2019","10","01","08:00","","8.2","","3.5","","72","","","","7","","32","","40.2","","100.84","","","","","","NA"
"-71.39","46.79","QUEBEC INTL A","7016293","2019-10-01 09:00","2019","10","01","09:00","","8.3","","4.2","","75","","","","7","","18","","40.2","","100.79","","","","","","NA"
"-71.39","46.79","QUEBEC INTL A","7016293","2019-10-01 10:00","2019","10","01","10:00","","8.5","","4.2","","74","","","","7","","26","","40.2","","100.66","","","","","","Cloudy"
"-71.39","46.79","QUEBEC INTL A","7016293","2019-10-01 11:00","2019","10","01","11:00","","7.7","","5.9","","88","","","","6","","22","","6.4","","100.57","","","","","","Rain,Fog"
"-71.39","46.79","QUEBEC INTL A","7016293","2019-10-01 12:00","2019","10","01","12:00","","7.6","","6.5","","92","","","","9","","23","","9.7","","100.34","","","","","","Drizzle,Fog"
"-71.39","46.79","QUEBEC INTL A","7016293","2019-10-01 13:00","2019","10","01","13:00","","7.3","","6.7","","96","","","","6","","20","","3.2","","100.29","","","","","","Drizzle,Fog"
"-71.39","46.79","QUEBEC INTL A","7016293","2019-10-01 14:00","2019","10","01","14:00","","7.4","","6.9","","97","","","","6","","22","","2.4","","100.16","","","","","","Rain,Drizzle,Fog"
"-71.39","46.79","QUEBEC INTL A","7016293","2019-10-01 15:00","2019","10","01","15:00","","7.6","","7.1","","97","","","","7","","18","","2.4","","100.10","","","","","","Rain,Drizzle,Fog"
"-71.39","46.79","QUEBEC INTL A","7016293","2019-10-01 16:00","2019","10","01","16:00","","7.7","","7.3","","97","","","","7","","19","","1.6","","99.94","","","","","","Drizzle,Fog"
"-71.39","46.79","QUEBEC INTL A","7016293","2019-10-01 17:00","2019","10","01","17:00","","7.7","","7.2","","97","","","","8","","10","","1.6","","99.86","","","","","","Rain,Drizzle,Fog"
"-71.39","46.79","QUEBEC INTL A","7016293","2019-10-01 18:00","2019","10","01","18:00","","7.7","","7.3","","98","","","","8","","5","","1.6","","99.78","","","","","","Rain,Drizzle,Fog"
"-71.39","46.79","QUEBEC INTL A","7016293","2019-10-01 19:00","2019","10","01","19:00","","8.0","","7.7","","98","","","","15","","5","","6.4","","99.71","","","","","","Fog"
"-71.39","46.79","QUEBEC INTL A","7016293","2019-10-01 20:00","2019","10","01","20:00","","8.1","","7.8","","98","","","","26","","4","","6.4","","99.78","","","","","","Fog"
"-71.39","46.79","QUEBEC INTL A","7016293","2019-10-01 21:00","2019","10","01","21:00","","8.2","","7.8","","97","","","","14","","6","","9.7","","99.77","","","","","","Drizzle,Fog"
