"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Flag","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-71.39","46.79","QUEBEC INTL A","7016293","2017-09-01 00:00","2017","09","01","00:00","","9.9","","4.4","","68","","","","28","","13","","24.1","","100.36","","","","","","NA"
"-71.39","46.79","QUEBEC INTL A","7016293","2017-09-01 01:00","2017","09","01","01:00","","9.2","","5.1","","75","","","","26","","19","","24.1","","100.34","","","","","","Mostly Cloudy"
"-71.39","46.79","QUEBEC INTL A","7016293","2017-09-01 02:00","2017","09","01","02:00","","8.3","","4.8","","78","","","","26","","21","","24.1","","100.31","","","","","","NA"
"-71.39","46.79","QUEBEC INTL A","7016293","2017-09-01 03:00","2017","09","01","03:00","","7.9","","4.2","","77","","","","25","","23","","24.1","","100.31","","","","","","NA"
"-71.39","46.79","QUEBEC INTL A","7016293","2017-09-01 04:00","2017","09","01","04:00","","7.6","","4.2","","79","","","","25","","22","","24.1","","100.33","","","","","","Mostly Cloudy"
"-71.39","46.79","QUEBEC INTL A","7016293","2017-09-01 05:00","2017","09","01","05:00","","6.8","","4.0","","82","","","","25","","26","","32.2","","100.34","","","","","","NA"
"-71.39","46.79","QUEBEC INTL A","7016293","2017-09-01 06:00","2017","09","01","06:00","","7.0","","4.1","","81","","","","24","","26","","48.3","","100.36","","","","","","NA"
"-71.39","46.79","QUEBEC INTL A","7016293","2017-09-01 07:00","2017","09","01","07:00","","7.6","","4.5","","80","","","","24","","23","","32.2","","100.36","","","","","","Mostly Cloudy"
"-71.39","46.79","QUEBEC INTL A","7016293","2017-09-01 08:00","2017","09","01","08:00","","8.5","","4.6","","76","","","","24","","24","","32.2","","100.38","","","","","","NA"
"-71.39","46.79","QUEBEC INTL A","7016293","2017-09-01 09:00","2017","09","01","09:00","","10.3","","4.6","","67","","","","26","","25","","32.2","","100.37","","","","","","NA"
"-71.39","46.79","QUEBEC INTL A","7016293","2017-09-01 10:00","2017","09","01","10:00","","11.4","","3.5","","58","","","","30","","32","","32.2","","100.39","","","","","","Rain Showers"
"-71.39","46.79","QUEBEC INTL A","7016293","2017-09-01 11:00","2017","09","01","11:00","","11.8","","4.1","","59","","","","28","","24","","32.2","","100.45","","","","","","Rain Showers"
"-71.39","46.79","QUEBEC INTL A","7016293","2017-09-01 12:00","2017","09","01","12:00","","11.6","","4.0","","60","","","","28","","24","","32.2","","100.51","","","","","","NA"
"-71.39","46.79","QUEBEC INTL A","7016293","2017-09-01 13:00","2017","09","01","13:00","","13.1","","4.3","","55","","","","30","","25","","32.2","","100.55","","","","","","Mostly Cloudy"
"-71.39","46.79","QUEBEC INTL A","7016293","2017-09-01 14:00","2017","09","01","14:00","","13.8","","4.5","","53","","","","31","","37","","48.3","","100.56","","","","","","NA"
"-71.39","46.79","QUEBEC INTL A","7016293","2017-09-01 15:00","2017","09","01","15:00","","13.8","","4.5","","53","","","","33","","23","","48.3","","100.64","","","","","","NA"
"-71.39","46.79","QUEBEC INTL A","7016293","2017-09-01 16:00","2017","09","01","16:00","","13.1","","3.8","","53","","","","31","","35","","48.3","","100.69","","","","","","Mostly Cloudy"
"-71.39","46.79","QUEBEC INTL A","7016293","2017-09-01 17:00","2017","09","01","17:00","","13.0","","3.8","","53","","","","32","","19","","48.3","","100.78","","","","","","NA"
"-71.39","46.79","QUEBEC INTL A","7016293","2017-09-01 18:00","2017","09","01","18:00","","12.3","","4.1","","57","","","","29","","12","","48.3","","100.83","","","","","","NA"
"-71.39","46.79","QUEBEC INTL A","7016293","2017-09-01 19:00","2017","09","01","19:00","","11.5","","4.0","","60","","","","27","","12","","24.1","","100.89","","","","","","Mostly Cloudy"
"-71.39","46.79","QUEBEC INTL A","7016293","2017-09-01 20:00","2017","09","01","20:00","","9.8","","5.2","","73","","","","27","","12","","24.1","","100.93","","","","","","NA"
"-71.39","46.79","QUEBEC INTL A","7016293","2017-09-01 21:00","2017","09","01","21:00","","8.5","","4.6","","76","","","","26","","10","","24.1","","100.97","","","","","","NA"
"-71.39","46.79","QUEBEC INTL A","7016293","2017-09-01 22:00","2017","09","01","22:00","","7.3","","4.5","","82","","","","26","","11","","24.1","","100.98","","","","","","Mainly Clear"
"-71.39","46.79","QUEBEC INTL A","7016293","2017-09-01 23:00","2017","09","01","23:00","","7.5","","4.3","","80","","","","27","","14","","24.1","","100.99","","","","","","NA"
