"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Flag","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-71.39","46.79","QUEBEC INTL A","7016293","2023-06-01 00:00","2023","06","01","00:00","","16.7","","13.3","","80","","","","","","0","","24.1","","100.81","","","","","","NA"
"-71.39","46.79","QUEBEC INTL A","7016293","2023-06-01 01:00","2023","06","01","01:00","","15.1","","12.8","","86","","","","","","0","","24.1","","100.80","","","","","","Mainly Clear"
"-71.39","46.79","QUEBEC INTL A","7016293","2023-06-01 02:00","2023","06","01","02:00","","16.2","","12.2","","76","","","","28","","4","","24.1","","100.77","","","","","","NA"
"-71.39","46.79","QUEBEC INTL A","7016293","2023-06-01 03:00","2023","06","01","03:00","","16.5","","11.7","","73","","","","29","","5","","24.1","","100.78","","","","","","NA"
"-71.39","46.79","QUEBEC INTL A","7016293","2023-06-01 04:00","2023","06","01","04:00","","15.5","","11.7","","78","","","","25","","9","","32.2","","100.82","","","","","","Mainly Clear"
"-71.39","46.79","QUEBEC INTL A","7016293","2023-06-01 05:00","2023","06","01","05:00","","17.2","","12.5","","73","","","","25","","11","","32.2","","100.85","","","","","","NA"
"-71.39","46.79","QUEBEC INTL A","7016293","2023-06-01 06:00","2023","06","01","06:00","","18.9","","12.8","","67","","","","24","","15","","48.3","","100.87","","","","","","NA"
"-71.39","46.79","QUEBEC INTL A","7016293","2023-06-01 07:00","2023","06","01","07:00","","20.7","","13.9","","65","","","","24","","16","","48.3","","100.87","","","","","","Mainly Clear"
"-71.39","46.79","QUEBEC INTL A","7016293","2023-06-01 08:00","2023","06","01","08:00","","22.8","","14.8","","60","","","","23","","17","","48.3","","100.87","","27","","","","NA"
"-71.39","46.79","QUEBEC INTL A","7016293","2023-06-01 09:00","2023","06","01","09:00","","24.1","","15.4","","58","","","","20","","16","","40.2","","100.86","","28","","","","NA"
"-71.39","46.79","QUEBEC INTL A","7016293","2023-06-01 10:00","2023","06","01","10:00","","26.9","","16.1","","51","","","","22","","20","","40.2","","100.84","","32","","","","Mainly Clear"
"-71.39","46.79","QUEBEC INTL A","7016293","2023-06-01 11:00","2023","06","01","11:00","","29.1","","16.5","","46","","","","21","","18","","40.2","","100.77","","34","","","","NA"
"-71.39","46.79","QUEBEC INTL A","7016293","2023-06-01 12:00","2023","06","01","12:00","","31.3","","16.0","","39","","","","22","","22","","32.2","","100.65","","36","","","","NA"
"-71.39","46.79","QUEBEC INTL A","7016293","2023-06-01 13:00","2023","06","01","13:00"
"-71.39","46.79","QUEBEC INTL A","7016293","2023-06-01 14:00","2023","06","01","14:00","","33.9","","14.9","","31","","","","23","","20","","24.1","","100.58","","38","","","","NA"
"-71.39","46.79","QUEBEC INTL A","7016293","2023-06-01 15:00","2023","06","01","15:00","","21.6","","17.5","","77","","","","10","","19","","19.3","","100.73","","27","","","","Thunderstorms,Rain Showers"
"-71.39","46.79","QUEBEC INTL A","7016293","2023-06-01 16:00","2023","06","01","16:00","","22.4","","17.2","","72","","","","23","","14","","40.2","","100.78","","28","","","","Mostly Cloudy"
"-71.39","46.79","QUEBEC INTL A","7016293","2023-06-01 17:00","2023","06","01","17:00","","22.2","","17.8","","76","","","","19","","5","","40.2","","100.73","","28","","","","NA"
"-71.39","46.79","QUEBEC INTL A","7016293","2023-06-01 18:00","2023","06","01","18:00","","23.1","","18.4","","75","","","","35","","3","","48.3","","100.67","","29","","","","NA"
"-71.39","46.79","QUEBEC INTL A","7016293","2023-06-01 19:00","2023","06","01","19:00","","21.2","","17.3","","78","","","","32","","4","","48.3","","100.67","","27","","","","Mostly Cloudy"
"-71.39","46.79","QUEBEC INTL A","7016293","2023-06-01 20:00","2023","06","01","20:00","","22.3","","15.8","","66","","","","25","","3","","48.3","","100.71","","27","","","","NA"
"-71.39","46.79","QUEBEC INTL A","7016293","2023-06-01 21:00","2023","06","01","21:00","","23.6","","14.6","","57","","","","34","","8","","24.1","","100.66","","27","","","","NA"
"-71.39","46.79","QUEBEC INTL A","7016293","2023-06-01 22:00","2023","06","01","22:00","","23.0","","13.9","","56","","","","1","","3","","24.1","","100.61","","26","","","","Mainly Clear"
"-71.39","46.79","QUEBEC INTL A","7016293","2023-06-01 23:00","2023","06","01","23:00","","20.6","","14.3","","67","","","","","","0","","24.1","","100.67","","","","","","NA"
"-71.39","46.79","QUEBEC INTL A","7016293","2023-06-02 00:00","2023","06","02","00:00","","18.3","","15.9","","86","","","","23","","4","","24.1","","100.62","","","","","","NA"
"-71.39","46.79","QUEBEC INTL A","7016293","2023-06-02 01:00","2023","06","02","01:00","","17.3","","16.4","","95","","","","27","","4","","24.1","","100.59","","","","","","Mainly Clear"
"-71.39","46.79","QUEBEC INTL A","7016293","2023-06-02 02:00","2023","06","02","02:00","","16.5","","15.9","","96","","","","31","","4","","24.1","","100.54","","","","","","NA"
"-71.39","46.79","QUEBEC INTL A","7016293","2023-06-02 03:00","2023","06","02","03:00","","16.7","","15.8","","95","","","","36","","3","","24.1","","100.50","","","","","","NA"
"-71.39","46.79","QUEBEC INTL A","7016293","2023-06-02 04:00","2023","06","02","04:00","","16.2","","15.5","","95","","","","26","","7","","48.3","","100.55","","","","","","Mostly Cloudy"
"-71.39","46.79","QUEBEC INTL A","7016293","2023-06-02 05:00","2023","06","02","05:00","","17.2","","16.0","","92","","","","22","","7","","48.3","","100.58","","","","","","NA"
"-71.39","46.79","QUEBEC INTL A","7016293","2023-06-02 06:00","2023","06","02","06:00","","17.1","","16.2","","94","","","","11","","3","","40.2","","100.66","","","","","","Rain Showers"
"-71.39","46.79","QUEBEC INTL A","7016293","2023-06-02 07:00","2023","06","02","07:00","","16.8","","15.4","","91","","","","8","","26","","24.1","","100.74","","","","","","Rain Showers"
"-71.39","46.79","QUEBEC INTL A","7016293","2023-06-02 08:00","2023","06","02","08:00","","15.0","","12.6","","85","","","","7","","16","","24.1","","100.81","","","","","","NA"
"-71.39","46.79","QUEBEC INTL A","7016293","2023-06-02 09:00","2023","06","02","09:00","","15.8","","12.5","","81","","","","7","","30","","24.1","","100.84","","","","","","NA"
"-71.39","46.79","QUEBEC INTL A","7016293","2023-06-02 10:00","2023","06","02","10:00","","15.5","","11.8","","78","","","","8","","29","","24.1","","100.87","","","","","","Mostly Cloudy"
"-71.39","46.79","QUEBEC INTL A","7016293","2023-06-02 11:00","2023","06","02","11:00","","16.2","","11.9","","75","","","","7","","30","","24.1","","100.84","","","","","","NA"
"-71.39","46.79","QUEBEC INTL A","7016293","2023-06-02 12:00","2023","06","02","12:00","","15.7","","11.2","","74","","","","8","","32","","24.1","","100.88","","","","","","NA"
"-71.39","46.79","QUEBEC INTL A","7016293","2023-06-02 13:00","2023","06","02","13:00","","17.0","","10.9","","67","","","","8","","30","","24.1","","100.85","","","","","","Mostly Cloudy"
"-71.39","46.79","QUEBEC INTL A","7016293","2023-06-02 14:00","2023","06","02","14:00","","15.4","","10.1","","70","","","","7","","43","","24.1","","100.87","","","","","","NA"
"-71.39","46.79","QUEBEC INTL A","7016293","2023-06-02 15:00","2023","06","02","15:00","","13.8","","9.6","","76","","","","6","","36","","24.1","","100.88","","","","","","NA"
"-71.39","46.79","QUEBEC INTL A","7016293","2023-06-02 16:00","2023","06","02","16:00","","13.8","","8.8","","71","","","","7","","53","","24.1","","100.93","","","","","","Mostly Cloudy"
"-71.39","46.79","QUEBEC INTL A","7016293","2023-06-02 17:00","2023","06","02","17:00","","13.5","","8.4","","71","","","","8","","41","","24.1","","100.97","","","","","","NA"
"-71.39","46.79","QUEBEC INTL A","7016293","2023-06-02 18:00","2023","06","02","18:00","","12.8","","8.3","","74","","","","7","","40","","16.1","","101.10","","","","","","NA"
"-71.39","46.79","QUEBEC INTL A","7016293","2023-06-02 19:00","2023","06","02","19:00","","12.6","","8.0","","73","","","","7","","40","","24.1","","101.19","","","","","","Mostly Cloudy"
"-71.39","46.79","QUEBEC INTL A","7016293","2023-06-02 20:00","2023","06","02","20:00","","11.7","","7.6","","76","","","","7","","25","","24.1","","101.27","","","","","","NA"
"-71.39","46.79","QUEBEC INTL A","7016293","2023-06-02 21:00","2023","06","02","21:00","","11.5","","7.1","","74","","","","7","","23","","24.1","","101.30","","","","","","NA"
"-71.39","46.79","QUEBEC INTL A","7016293","2023-06-02 22:00","2023","06","02","22:00","","10.8","","7.0","","77","","","","6","","24","","24.1","","101.30","","","","","","Mostly Cloudy"
"-71.39","46.79","QUEBEC INTL A","7016293","2023-06-02 23:00","2023","06","02","23:00","","10.4","","6.8","","78","","","","6","","26","","24.1","","101.34","","","","","","NA"
"-71.39","46.79","QUEBEC INTL A","7016293","2023-06-03 00:00","2023","06","03","00:00","","10.3","","7.1","","81","","","","8","","20","","24.1","","101.35","","","","","","NA"
"-71.39","46.79","QUEBEC INTL A","7016293","2023-06-03 01:00","2023","06","03","01:00","","10.2","","7.2","","81","","","","7","","35","","24.1","","101.37","","","","","","Mostly Cloudy"
"-71.39","46.79","QUEBEC INTL A","7016293","2023-06-03 02:00","2023","06","03","02:00","","10.2","","7.4","","82","","","","8","","24","","24.1","","101.40","","","","","","NA"
"-71.39","46.79","QUEBEC INTL A","7016293","2023-06-03 03:00","2023","06","03","03:00","","9.7","","6.9","","82","","","","7","","24","","24.1","","101.39","","","","","","NA"
"-71.39","46.79","QUEBEC INTL A","7016293","2023-06-03 04:00","2023","06","03","04:00","","9.9","","6.4","","79","","","","7","","35","","32.2","","101.44","","","","","","Mostly Cloudy"
"-71.39","46.79","QUEBEC INTL A","7016293","2023-06-03 05:00","2023","06","03","05:00","","9.7","","5.9","","77","","","","7","","34","","32.2","","101.52","","","","","","NA"
"-71.39","46.79","QUEBEC INTL A","7016293","2023-06-03 06:00","2023","06","03","06:00","","10.1","","5.4","","73","","","","7","","33","","48.3","","101.60","","","","","","NA"
"-71.39","46.79","QUEBEC INTL A","7016293","2023-06-03 07:00","2023","06","03","07:00","","10.2","","4.6","","68","","","","7","","44","","48.3","","101.68","","","","","","Mostly Cloudy"
"-71.39","46.79","QUEBEC INTL A","7016293","2023-06-03 08:00","2023","06","03","08:00","","10.0","","4.0","","67","","","","7","","50","","48.3","","101.75","","","","","","NA"
"-71.39","46.79","QUEBEC INTL A","7016293","2023-06-03 09:00","2023","06","03","09:00","","11.9","","4.2","","59","","","","6","","34","","48.3","","101.73","","","","","","NA"
"-71.39","46.79","QUEBEC INTL A","7016293","2023-06-03 10:00","2023","06","03","10:00","","13.6","","3.1","","49","","","","8","","38","","48.3","","101.70","","","","","","Mainly Clear"
"-71.39","46.79","QUEBEC INTL A","7016293","2023-06-03 11:00","2023","06","03","11:00","","14.0","","2.7","","46","","","","8","","43","","48.3","","101.67","","","","","","NA"
"-71.39","46.79","QUEBEC INTL A","7016293","2023-06-03 12:00","2023","06","03","12:00","","14.7","","3.7","","47","","","","9","","42","","48.3","","101.63","","","","","","NA"
"-71.39","46.79","QUEBEC INTL A","7016293","2023-06-03 13:00","2023","06","03","13:00","","14.5","","1.4","","41","","","","9","","47","","48.3","","101.59","","","","","","Mainly Clear"
"-71.39","46.79","QUEBEC INTL A","7016293","2023-06-03 14:00","2023","06","03","14:00","","14.8","","0.4","","37","","","","8","","48","","48.3","","101.54","","","","","","NA"
"-71.39","46.79","QUEBEC INTL A","7016293","2023-06-03 15:00","2023","06","03","15:00","","15.0","","0.5","","37","","","","8","","43","","48.3","","101.51","","","","","","NA"
"-71.39","46.79","QUEBEC INTL A","7016293","2023-06-03 16:00","2023","06","03","16:00","","14.9","","-0.2","","35","","","","8","","36","","48.3","","101.49","","","","","","Mainly Clear"
"-71.39","46.79","QUEBEC INTL A","7016293","2023-06-03 17:00","2023","06","03","17:00","","14.5","","0.2","","37","","","","8","","31","","48.3","","101.49","","","","","","NA"
"-71.39","46.79","QUEBEC INTL A","7016293","2023-06-03 18:00","2023","06","03","18:00","","13.1","","-0.1","","40","","","","8","","27","","48.3","","101.50","","","","","","NA"
"-71.39","46.79","QUEBEC INTL A","7016293","2023-06-03 19:00","2023","06","03","19:00","","12.0","","-1.2","","40","","","","7","","20","","48.3","","101.49","","","","","","Mainly Clear"
"-71.39","46.79","QUEBEC INTL A","7016293","2023-06-03 20:00","2023","06","03","20:00","","10.1","","-1.4","","44","","","","4","","9","","40.2","","101.48","","","","","","NA"
"-71.39","46.79","QUEBEC INTL A","7016293","2023-06-03 21:00","2023","06","03","21:00","","9.2","","-0.3","","51","","","","3","","8","","24.1","","101.50","","","","","","NA"
